residentId, residentAssignment, partnerId, partnerAssignment, residentAssignmentLocation, residentAssignmentRank, residentInitialPreferences, residentFinalPreferences, hasPartner, isAnchorPartner, partnerAssignmentLocation, partnerAssignmentRank, partnerInitialPreferences, partnerFinalPreferences
R316, H259, NA, NA, 16, 0, H259 H219 H27 H59 H56 H151 H18 H23 H190 H36 H163 H177 H16 H99 H212, H259 H219 H27 H59 H56 H151 H18 H23 H190 H36 H163 H177 H16 H99 H212, false, NA, NA, NA, NA, NA
R317, H132, NA, NA, 19, 0, H132 H53 H202 H178 H297 H80 H192 H85 H115 H3 H98 H186 H276 H274 H242, H132 H53 H202 H178 H297 H80 H192 H85 H115 H3 H98 H186 H276 H274 H242, false, NA, NA, NA, NA, NA
R318, H145, NA, NA, 24, 0, H145 H258 H135 H99 H71 H137 H125 H24 H79 H290 H12 H157 H72 H283 H32, H145 H258 H135 H99 H71 H137 H125 H24 H79 H290 H12 H157 H72 H283 H32, false, NA, NA, NA, NA, NA
R319, H211, NA, NA, 2, 0, H211 H156 H121 H15 H182 H16 H243 H215 H46 H189 H56 H50 H144 H151 H229, H211 H156 H121 H15 H182 H16 H243 H215 H46 H189 H56 H50 H144 H151 H229, false, NA, NA, NA, NA, NA
R320, H240, R360, H240, 33, 0, H275 H119 H230 H53 H185 H168 H40 H127 H13 H139 H18 H162 H161 H240, H240, true, false, 33, 0, H275 H230 H40 H53 H240 H161 H127 H166 H198 H204 H35 H202 H55 H78 H236, H240
R321, H231, NA, NA, 38, 0, H231 H224 H123 H171 H199 H286 H170 H69 H259 H90 H230 H135 H85 H279 H181, H231 H224 H123 H171 H199 H286 H170 H69 H259 H90 H230 H135 H85 H279 H181, false, NA, NA, NA, NA, NA
R322, H161, NA, NA, 8, 1, H180 H161 H236 H201 H123 H72 H249 H279 H194 H155 H93 H77 H143 H299 H9, H180 H161 H236 H201 H123 H72 H249 H279 H194 H155 H93 H77 H143 H299 H9, false, NA, NA, NA, NA, NA
R323, NO_MATCH, R76, NO_MATCH, -1, 2147483647, H109 H140 H111 H263 H139 H133 H79 H160 H223 H62 H150 H129 H292 H205 H117, , true, false, -1, 2147483647, H261 H109 H139 H140 H259 H254 H111 H8 H133 H263 H168 H79 H54, 
R324, H75, R265, H14, 46, 1, H116 H64 H14 H30 H75 H201 H197 H278 H80 H169 H49 H6 H36 H248 H186, H14 H75, true, false, 46, 1, H260 H197 H277 H147 H154 H187 H64 H14 H75 H194 H201 H116 H30, H64 H14 H75 H194 H201 H116 H30
R325, H109, R298, H68, 46, 0, H210 H149 H109 H155 H37 H68 H59 H47 H177 H8 H48 H254 H30 H4, H109 H68, true, false, 46, 0, H8 H68 H47 H30 H254 H37 H177 H206 H117 H81 H295 H281 H56 H213 H202, H68 H206
R326, H235, R33, H235, 37, 0, H235 H162 H62 H249 H242 H54 H126 H133 H218 H122 H32 H225 H135 H6 H83, H235 H135, true, false, 37, 0, H261 H259 H266 H281 H242 H126 H62 H149 H235 H106 H249 H54 H209 H162, H235
R327, H7, NA, NA, 16, 1, H43 H7 H50 H172 H4 H1 H210 H277 H183 H67 H188 H242 H165 H190 H32, H43 H7 H50 H172 H4 H1 H210 H277 H183 H67 H188 H242 H165 H190 H32, false, NA, NA, NA, NA, NA
R328, H203, NA, NA, 46, 0, H203 H235 H242 H283 H26 H150 H98 H251 H208 H265 H128 H112 H103 H218 H142, H203 H235 H242 H283 H26 H150 H98 H251 H208 H265 H128 H112 H103 H218 H142, false, NA, NA, NA, NA, NA
R329, NO_MATCH, R368, NO_MATCH, -1, 2147483647, H293 H109 H149 H51 H181 H75 H239 H247 H191 H54 H235 H217 H137 H138, , true, false, -1, 2147483647, H217 H109 H181 H293 H149 H137 H247 H114 H157 H69 H229 H150 H192 H244 H130, 
R330, H94, NA, NA, 3, 1, H279 H94 H114 H191 H231 H240 H269 H39 H243 H164 H217 H299 H222 H169 H192, H279 H94 H114 H191 H231 H240 H269 H39 H243 H164 H217 H299 H222 H169 H192, false, NA, NA, NA, NA, NA
R331, H172, NA, NA, 4, 0, H172 H11 H204 H108 H65 H129 H89 H112 H113 H45 H183 H227 H228 H71 H219, H172 H11 H204 H108 H65 H129 H89 H112 H113 H45 H183 H227 H228 H71 H219, false, NA, NA, NA, NA, NA
R332, H14, R238, H75, 46, 0, H277 H190 H170 H161 H204 H14 H213 H229 H81 H126 H50 H28 H258 H105, H14, true, false, 46, 0, H161 H170 H50 H126 H190 H277 H204 H233 H165 H124 H226 H75 H166 H220 H139, H75 H166 H220 H139
R333, H274, R43, H274, 18, 0, H35 H9 H249 H252 H163 H141 H12 H28 H119 H52 H176 H274 H194 H108, H274, true, false, 18, 0, H12 H108 H249 H176 H28 H35 H274 H201 H230 H204 H5 H59 H195 H53 H194, H274 H201 H230 H204 H5 H59 H195 H53 H194
R334, H237, NA, NA, 2, 0, H237 H25 H188 H14 H182 H286 H37 H136 H160 H297 H228 H218 H240 H9 H236, H237 H25 H188 H14 H182 H286 H37 H136 H160 H297 H228 H218 H240 H9 H236, false, NA, NA, NA, NA, NA
R335, H289, NA, NA, 38, 1, H62 H289 H162 H249 H158 H180 H53 H139 H264 H61 H78 H15 H79 H67 H267, H62 H289 H162 H249 H158 H180 H53 H139 H264 H61 H78 H15 H79 H67 H267, false, NA, NA, NA, NA, NA
R336, H294, NA, NA, 5, 3, H243 H246 H44 H294 H59 H82 H184 H219 H69 H72 H56 H20 H163 H200 H161, H243 H246 H44 H294 H59 H82 H184 H219 H69 H72 H56 H20 H163 H200 H161, false, NA, NA, NA, NA, NA
R337, H133, NA, NA, 13, 0, H133 H177 H119 H205 H0 H215 H262 H57 H15 H195 H228 H210 H290 H137 H242, H133 H177 H119 H205 H0 H215 H262 H57 H15 H195 H228 H210 H290 H137 H242, false, NA, NA, NA, NA, NA
R338, H28, NA, NA, 3, 2, H150 H19 H28 H43 H73 H17 H191 H101 H122 H78 H45 H61 H251 H266 H281, H150 H19 H28 H43 H73 H17 H191 H101 H122 H78 H45 H61 H251 H266 H281, false, NA, NA, NA, NA, NA
R339, H80, R166, H80, 16, 0, H72 H185 H194 H96 H80 H159 H274 H292 H141 H125 H241 H10 H248 H195 H223, H80, true, false, 16, 0, H185 H202 H271 H80 H61 H93 H72 H140 H194 H159 H96 H11 H274 H297, H80 H61 H93 H72 H140 H194 H159 H96 H11 H274 H297
R340, H265, R398, H88, 7, 0, H248 H205 H54 H207 H283 H256 H265 H226 H190 H28 H72 H282 H88 H7, H265 H88, true, false, 7, 0, H190 H88 H205 H72 H282 H256 H207 H203 H224 H148 H146 H31 H270 H175 H136, H88 H148
R341, H245, R111, H245, 41, 0, H245 H47 H77 H9 H148 H123 H149 H232 H211 H78 H251 H172 H10 H72, H245, true, false, 41, 0, H149 H172 H77 H78 H9 H72 H123 H23 H291 H47 H184 H245 H203 H43 H82, H245
R342, H227, NA, NA, 2, 6, H143 H187 H154 H155 H279 H132 H227 H69 H72 H31 H236 H116 H296 H36 H37, H143 H187 H154 H155 H279 H132 H227 H69 H72 H31 H236 H116 H296 H36 H37, false, NA, NA, NA, NA, NA
R343, H259, NA, NA, 16, 3, H159 H62 H262 H259 H143 H92 H247 H134 H46 H152 H203 H229 H75 H179 H282, H159 H62 H262 H259 H143 H92 H247 H134 H46 H152 H203 H229 H75 H179 H282, false, NA, NA, NA, NA, NA
R344, H279, R226, H242, 11, 1, H197 H102 H127 H233 H242 H85 H274 H204 H287 H279 H262 H245 H213 H114, H242 H279, true, false, 11, 1, H85 H262 H245 H279 H197 H287 H242 H193 H272 H113 H7 H103 H166 H76 H53, H287 H242 H193 H272 H113 H7 H103 H166 H76 H53
R345, H216, R279, H34, 32, 1, H34 H50 H218 H221 H237 H73 H175 H141 H256 H100 H216 H267 H261 H16, H34 H216, true, false, 32, 0, H34 H256 H267 H50 H100 H16 H237 H233 H285 H221 H160 H27 H140 H91 H124, H34 H256 H267 H50 H100 H16 H237 H233 H285 H221 H160 H27 H140 H91 H124
R346, H229, NA, NA, 29, 0, H229 H151 H135 H12 H248 H21 H77 H117 H251 H162 H57 H60 H78 H177 H111, H229 H151 H135 H12 H248 H21 H77 H117 H251 H162 H57 H60 H78 H177 H111, false, NA, NA, NA, NA, NA
R347, H112, NA, NA, 9, 4, H131 H100 H114 H156 H112 H225 H296 H287 H99 H117 H58 H104 H292 H253 H227, H131 H100 H114 H156 H112 H225 H296 H287 H99 H117 H58 H104 H292 H253 H227, false, NA, NA, NA, NA, NA
R348, H180, R492, H71, 33, 0, H264 H274 H180 H214 H220 H67 H258 H221 H32 H107 H0 H39 H208 H251 H24, H180 H251, true, false, 33, 0, H19 H264 H13 H67 H71 H197 H274 H214 H220 H185 H10 H289 H258 H180, H71 H180
R349, H231, R122, H299, 38, 0, H77 H113 H299 H17 H173 H231 H293 H1 H119 H258 H121 H20 H147 H221 H243, H231 H293 H1 H119 H258 H121 H20 H147 H221 H243, true, true, 38, 2, H113 H77 H227 H101 H54 H231 H299 H247 H95 H173 H17 H137 H293, H101 H231 H299
R350, H273, NA, NA, 41, 2, H254 H223 H273 H132 H264 H230 H6 H125 H249 H232 H208 H54 H296 H197 H26, H254 H223 H273 H132 H264 H230 H6 H125 H249 H232 H208 H54 H296 H197 H26, false, NA, NA, NA, NA, NA
R351, H122, R235, H122, 19, 0, H190 H239 H122 H11 H133 H162 H16 H95 H231 H129 H193 H156 H250 H184 H180, H122, true, false, 19, 0, H16 H251 H45 H174 H122 H162 H190 H133 H90 H239 H114 H33 H11 H80, H122 H162 H190 H133 H90 H239 H114 H33 H11 H80
R352, H182, NA, NA, 27, 0, H182 H56 H10 H85 H39 H4 H61 H194 H24 H245 H89 H57 H271 H226 H71, H182 H56 H10 H85 H39 H4 H61 H194 H24 H245 H89 H57 H271 H226 H71, false, NA, NA, NA, NA, NA
R353, H136, NA, NA, 43, 0, H136 H150 H245 H248 H204 H191 H44 H133 H34 H290 H296 H26 H181 H97 H223, H136 H150 H245 H248 H204 H191 H44 H133 H34 H290 H296 H26 H181 H97 H223, false, NA, NA, NA, NA, NA
R354, H19, NA, NA, 24, 3, H237 H11 H79 H19 H105 H181 H142 H199 H23 H224 H63 H74 H207 H111 H113, H237 H11 H79 H19 H105 H181 H142 H199 H23 H224 H63 H74 H207 H111 H113, false, NA, NA, NA, NA, NA
R355, H178, NA, NA, 10, 4, H139 H14 H117 H259 H178 H205 H103 H176 H243 H58 H278 H3 H145 H22 H186, H139 H14 H117 H259 H178 H205 H103 H176 H243 H58 H278 H3 H145 H22 H186, false, NA, NA, NA, NA, NA
R356, H250, NA, NA, 0, 3, H202 H122 H135 H250 H134 H189 H72 H56 H252 H163 H233 H197 H192 H217 H48, H202 H122 H135 H250 H134 H189 H72 H56 H252 H163 H233 H197 H192 H217 H48, false, NA, NA, NA, NA, NA
R357, H105, R147, H105, 18, 0, H230 H198 H207 H93 H105 H58 H66 H118 H247 H197 H84 H211 H55 H123, H105, true, false, 18, 0, H105 H123 H211 H207 H58 H84 H198 H14 H215 H212 H192 H235 H17 H274 H217, H105 H123 H211 H207 H58 H84 H198 H14 H215 H212 H192 H235 H17 H274 H217
R358, H67, NA, NA, 43, 0, H67 H194 H255 H12 H18 H289 H203 H207 H5 H154 H182 H101 H261 H285 H25, H67 H194 H255 H12 H18 H289 H203 H207 H5 H154 H182 H101 H261 H285 H25, false, NA, NA, NA, NA, NA
R359, H218, NA, NA, 24, 4, H83 H210 H207 H19 H218 H80 H170 H57 H104 H214 H157 H252 H238 H39 H45, H83 H210 H207 H19 H218 H80 H170 H57 H104 H214 H157 H252 H238 H39 H45, false, NA, NA, NA, NA, NA
R360, H240, R320, H240, 33, 0, H275 H230 H40 H53 H240 H161 H127 H166 H198 H204 H35 H202 H55 H78 H236, H240, true, false, 33, 0, H275 H119 H230 H53 H185 H168 H40 H127 H13 H139 H18 H162 H161 H240, H240
R361, H79, NA, NA, 11, 1, H22 H79 H144 H89 H161 H280 H150 H156 H57 H2 H263 H219 H221 H197 H284, H22 H79 H144 H89 H161 H280 H150 H156 H57 H2 H263 H219 H221 H197 H284, false, NA, NA, NA, NA, NA
R362, H10, NA, NA, 13, 0, H10 H218 H170 H102 H181 H168 H149 H263 H29 H84 H244 H89 H73 H226 H75, H10 H218 H170 H102 H181 H168 H149 H263 H29 H84 H244 H89 H73 H226 H75, false, NA, NA, NA, NA, NA
R363, H9, NA, NA, 2, 1, H295 H9 H159 H44 H74 H12 H220 H61 H107 H184 H146 H208 H185 H195 H180, H295 H9 H159 H44 H74 H12 H220 H61 H107 H184 H146 H208 H185 H195 H180, false, NA, NA, NA, NA, NA
R364, H244, NA, NA, 32, 0, H244 H281 H12 H275 H149 H262 H137 H277 H50 H276 H295 H202 H65 H274 H265, H244 H281 H12 H275 H149 H262 H137 H277 H50 H276 H295 H202 H65 H274 H265, false, NA, NA, NA, NA, NA
R365, H116, NA, NA, 18, 3, H211 H287 H244 H116 H146 H94 H248 H264 H180 H286 H2 H184 H147 H170 H272, H211 H287 H244 H116 H146 H94 H248 H264 H180 H286 H2 H184 H147 H170 H272, false, NA, NA, NA, NA, NA
R366, H70, NA, NA, 45, 0, H70 H201 H31 H44 H14 H222 H82 H224 H163 H183 H59 H130 H277 H184 H297, H70 H201 H31 H44 H14 H222 H82 H224 H163 H183 H59 H130 H277 H184 H297, false, NA, NA, NA, NA, NA
R367, H115, NA, NA, 13, 0, H115 H66 H28 H58 H135 H248 H148 H72 H77 H296 H96 H122 H94 H230 H140, H115 H66 H28 H58 H135 H248 H148 H72 H77 H296 H96 H122 H94 H230 H140, false, NA, NA, NA, NA, NA
R368, NO_MATCH, R329, NO_MATCH, -1, 2147483647, H217 H109 H181 H293 H149 H137 H247 H114 H157 H69 H229 H150 H192 H244 H130, , true, false, -1, 2147483647, H293 H109 H149 H51 H181 H75 H239 H247 H191 H54 H235 H217 H137 H138, 
R369, H92, NA, NA, 15, 6, H86 H121 H181 H272 H91 H62 H92 H74 H56 H80 H134 H257 H31 H72 H231, H86 H121 H181 H272 H91 H62 H92 H74 H56 H80 H134 H257 H31 H72 H231, false, NA, NA, NA, NA, NA
R370, H141, R377, H141, 28, 0, H31 H141 H248 H174 H180 H29 H187 H160 H250 H190 H0 H277 H145 H168, H141, true, false, 28, 0, H250 H145 H141 H248 H0 H160 H29 H96 H38 H220 H267 H269 H185 H55 H236, H141
R371, H86, NA, NA, 31, 2, H119 H0 H86 H257 H71 H4 H276 H224 H89 H9 H109 H254 H22 H113 H132, H119 H0 H86 H257 H71 H4 H276 H224 H89 H9 H109 H254 H22 H113 H132, false, NA, NA, NA, NA, NA
R372, NO_MATCH, R442, NO_MATCH, -1, 2147483647, H218 H224 H243 H165 H134 H273 H148 H295 H22 H180 H103 H287 H228 H39 H188, , true, false, -1, 2147483647, H243 H148 H93 H94 H57 H223 H165 H218 H273 H121 H224 H294 H134 H266, 
R373, H130, NA, NA, 2, 0, H130 H103 H248 H158 H150 H196 H59 H14 H29 H169 H255 H257 H184 H166 H287, H130 H103 H248 H158 H150 H196 H59 H14 H29 H169 H255 H257 H184 H166 H287, false, NA, NA, NA, NA, NA
R374, H137, NA, NA, 6, 2, H226 H110 H137 H93 H82 H1 H106 H136 H5 H13 H17 H33 H173 H36 H44, H226 H110 H137 H93 H82 H1 H106 H136 H5 H13 H17 H33 H173 H36 H44, false, NA, NA, NA, NA, NA
R375, H278, NA, NA, 42, 0, H278 H201 H224 H38 H125 H172 H178 H55 H234 H194 H296 H263 H255 H84 H4, H278 H201 H224 H38 H125 H172 H178 H55 H234 H194 H296 H263 H255 H84 H4, false, NA, NA, NA, NA, NA
R376, H122, R402, H122, 19, 0, H81 H3 H65 H222 H221 H122 H177 H297 H187 H93 H190 H45 H1 H234 H254, H122, true, false, 19, 0, H232 H222 H175 H65 H122 H221 H198 H2 H11 H81 H177 H153 H75 H3, H122
R377, H141, R370, H141, 28, 0, H250 H145 H141 H248 H0 H160 H29 H96 H38 H220 H267 H269 H185 H55 H236, H141, true, false, 28, 0, H31 H141 H248 H174 H180 H29 H187 H160 H250 H190 H0 H277 H145 H168, H141
R378, H86, NA, NA, 31, 0, H86 H229 H114 H166 H244 H288 H259 H2 H292 H194 H0 H142 H283 H155 H248, H86 H229 H114 H166 H244 H288 H259 H2 H292 H194 H0 H142 H283 H155 H248, false, NA, NA, NA, NA, NA
R379, H173, NA, NA, 42, 1, H237 H173 H153 H21 H108 H27 H113 H3 H12 H188 H76 H284 H259 H105 H204, H237 H173 H153 H21 H108 H27 H113 H3 H12 H188 H76 H284 H259 H105 H204, false, NA, NA, NA, NA, NA
R380, H247, R107, H247, 36, 0, H98 H288 H247 H279 H185 H49 H146 H183 H232 H93 H71 H21 H57 H163 H177, H247, true, false, 36, 0, H49 H247 H246 H178 H185 H17 H279 H38 H44 H251 H146 H98 H231 H288, H247 H17
R381, H251, NA, NA, 33, 0, H251 H94 H117 H12 H182 H120 H45 H243 H63 H274 H290 H89 H222 H114 H149, H251 H94 H117 H12 H182 H120 H45 H243 H63 H274 H290 H89 H222 H114 H149, false, NA, NA, NA, NA, NA
R382, H192, NA, NA, 3, 0, H192 H108 H40 H87 H289 H93 H282 H60 H35 H290 H246 H165 H144 H133 H141, H192 H108 H40 H87 H289 H93 H282 H60 H35 H290 H246 H165 H144 H133 H141, false, NA, NA, NA, NA, NA
R383, H240, NA, NA, 33, 0, H240 H250 H212 H130 H10 H97 H16 H165 H205 H33 H295 H104 H108 H44 H36, H240 H250 H212 H130 H10 H97 H16 H165 H205 H33 H295 H104 H108 H44 H36, false, NA, NA, NA, NA, NA
R384, H143, NA, NA, 39, 0, H143 H24 H260 H290 H49 H271 H195 H77 H138 H281 H172 H274 H221 H254 H104, H143 H24 H260 H290 H49 H271 H195 H77 H138 H281 H172 H274 H221 H254 H104, false, NA, NA, NA, NA, NA
R385, H170, NA, NA, 11, 1, H298 H170 H299 H290 H122 H183 H12 H135 H134 H167 H97 H59 H87 H55 H49, H298 H170 H299 H290 H122 H183 H12 H135 H134 H167 H97 H59 H87 H55 H49, false, NA, NA, NA, NA, NA
R386, H188, NA, NA, 2, 0, H188 H39 H294 H37 H265 H71 H79 H171 H114 H103 H263 H9 H84 H152 H193, H188 H39 H294 H37 H265 H71 H79 H171 H114 H103 H263 H9 H84 H152 H193, false, NA, NA, NA, NA, NA
R387, H297, NA, NA, 46, 3, H288 H101 H253 H297 H38 H260 H218 H171 H55 H287 H197 H169 H285 H194 H223, H288 H101 H253 H297 H38 H260 H218 H171 H55 H287 H197 H169 H285 H194 H223, false, NA, NA, NA, NA, NA
R388, H254, NA, NA, 31, 0, H254 H131 H227 H160 H30 H213 H71 H274 H283 H65 H292 H268 H211 H126 H212, H254 H131 H227 H160 H30 H213 H71 H274 H283 H65 H292 H268 H211 H126 H212, false, NA, NA, NA, NA, NA
R389, H106, NA, NA, 34, 0, H106 H178 H234 H200 H37 H22 H194 H229 H224 H86 H4 H143 H228 H146 H211, H106 H178 H234 H200 H37 H22 H194 H229 H224 H86 H4 H143 H228 H146 H211, false, NA, NA, NA, NA, NA
R390, H29, NA, NA, 21, 0, H29 H104 H0 H196 H171 H80 H225 H236 H31 H119 H25 H200 H262 H49 H110, H29 H104 H0 H196 H171 H80 H225 H236 H31 H119 H25 H200 H262 H49 H110, false, NA, NA, NA, NA, NA
R391, H89, NA, NA, 10, 3, H17 H29 H138 H89 H284 H295 H228 H232 H233 H275 H241 H36 H120 H118 H180, H17 H29 H138 H89 H284 H295 H228 H232 H233 H275 H241 H36 H120 H118 H180, false, NA, NA, NA, NA, NA
R392, H179, NA, NA, 5, 3, H190 H94 H275 H179 H194 H287 H252 H296 H1 H32 H69 H162 H62 H28 H213, H190 H94 H275 H179 H194 H287 H252 H296 H1 H32 H69 H162 H62 H28 H213, false, NA, NA, NA, NA, NA
R393, H222, NA, NA, 42, 0, H222 H259 H152 H33 H76 H77 H58 H186 H116 H102 H173 H31 H86 H59 H249, H222 H259 H152 H33 H76 H77 H58 H186 H116 H102 H173 H31 H86 H59 H249, false, NA, NA, NA, NA, NA
R394, H265, NA, NA, 7, 1, H189 H265 H276 H225 H129 H266 H123 H188 H97 H236 H204 H43 H179 H198 H267, H189 H265 H276 H225 H129 H266 H123 H188 H97 H236 H204 H43 H179 H198 H267, false, NA, NA, NA, NA, NA
R395, H6, NA, NA, 33, 1, H17 H6 H121 H94 H274 H124 H163 H248 H222 H24 H112 H150 H149 H246 H265, H17 H6 H121 H94 H274 H124 H163 H248 H222 H24 H112 H150 H149 H246 H265, false, NA, NA, NA, NA, NA
R396, H187, R50, H51, 17, 0, H107 H266 H183 H93 H187 H170 H270 H271 H215 H51 H40 H50 H135 H78, H187 H51, true, false, 17, 0, H40 H170 H51 H215 H107 H271 H78 H128 H72 H63 H261 H226 H190 H185 H116, H51
R397, H282, NA, NA, 27, 0, H282 H275 H209 H215 H86 H79 H292 H269 H157 H58 H231 H110 H226 H62 H237, H282 H275 H209 H215 H86 H79 H292 H269 H157 H58 H231 H110 H226 H62 H237, false, NA, NA, NA, NA, NA
R398, H88, R340, H265, 7, 0, H190 H88 H205 H72 H282 H256 H207 H203 H224 H148 H146 H31 H270 H175 H136, H88 H148, true, false, 7, 0, H248 H205 H54 H207 H283 H256 H265 H226 H190 H28 H72 H282 H88 H7, H265 H88
R399, H186, R150, H186, 24, 0, H282 H259 H293 H186 H28 H159 H125 H202 H113 H173 H32 H74 H53 H6, H186, true, false, 24, 0, H293 H74 H186 H282 H113 H53 H202 H133 H168 H62 H224 H26 H185 H252 H191, H186
R400, H5, NA, NA, 45, 1, H161 H5 H247 H227 H12 H215 H168 H151 H181 H230 H286 H120 H269 H153 H234, H161 H5 H247 H227 H12 H215 H168 H151 H181 H230 H286 H120 H269 H153 H234, false, NA, NA, NA, NA, NA
R401, H249, NA, NA, 4, 0, H249 H78 H146 H124 H280 H127 H217 H98 H141 H224 H70 H233 H201 H191 H88, H249 H78 H146 H124 H280 H127 H217 H98 H141 H224 H70 H233 H201 H191 H88, false, NA, NA, NA, NA, NA
R402, H122, R376, H122, 19, 0, H232 H222 H175 H65 H122 H221 H198 H2 H11 H81 H177 H153 H75 H3, H122, true, false, 19, 0, H81 H3 H65 H222 H221 H122 H177 H297 H187 H93 H190 H45 H1 H234 H254, H122
R403, H249, NA, NA, 4, 3, H261 H102 H103 H249 H52 H200 H216 H166 H240 H125 H294 H88 H154 H282 H76, H261 H102 H103 H249 H52 H200 H216 H166 H240 H125 H294 H88 H154 H282 H76, false, NA, NA, NA, NA, NA
R404, H9, NA, NA, 2, 0, H9 H224 H99 H284 H291 H184 H96 H121 H240 H283 H69 H212 H112 H130 H174, H9 H224 H99 H284 H291 H184 H96 H121 H240 H283 H69 H212 H112 H130 H174, false, NA, NA, NA, NA, NA
R405, H24, NA, NA, 31, 0, H24 H201 H149 H164 H29 H218 H270 H183 H231 H274 H95 H23 H109 H102 H266, H24 H201 H149 H164 H29 H218 H270 H183 H231 H274 H95 H23 H109 H102 H266, false, NA, NA, NA, NA, NA
R406, NO_MATCH, R309, NO_MATCH, -1, 2147483647, H112 H228 H293 H224 H157 H251 H149 H269 H90 H273 H27 H3 H133 H280, , true, false, -1, 2147483647, H27 H90 H273 H293 H133 H251 H112 H75 H199 H98 H64 H178 H109 H23 H108, 
R407, H151, R170, H5, 45, 0, H178 H197 H25 H151 H143 H28 H283 H266 H185 H270 H135 H35 H288, H151, true, false, 45, 0, H135 H288 H185 H35 H270 H283 H197 H5 H266 H167 H215 H57 H91 H95 H60, H5
R408, H23, NA, NA, 18, 0, H23 H133 H159 H122 H179 H225 H60 H172 H200 H2 H155 H87 H104 H279 H288, H23 H133 H159 H122 H179 H225 H60 H172 H200 H2 H155 H87 H104 H279 H288, false, NA, NA, NA, NA, NA
R409, H286, NA, NA, 29, 0, H286 H218 H235 H285 H14 H181 H275 H1 H108 H239 H131 H215 H258 H206 H252, H286 H218 H235 H285 H14 H181 H275 H1 H108 H239 H131 H215 H258 H206 H252, false, NA, NA, NA, NA, NA
R410, H208, R476, H276, 30, 0, H131 H208 H48 H101 H146 H258 H74 H29 H30 H89 H128 H217 H43 H0 H129, H208 H48 H101 H146 H258 H74 H29 H30 H89 H128 H217 H43 H0 H129, true, true, 30, 1, H131 H134 H146 H183 H213 H208 H258 H74 H48 H56 H276 H101 H190, H208 H276
R411, H61, R448, H61, 4, 0, H61 H79 H194 H102 H169 H31 H15 H180 H264 H94 H144 H51 H175 H251, H61 H79 H194 H102 H169 H31 H15 H180 H264 H94 H144 H51 H175 H251, true, false, 4, 0, H251 H79 H94 H194 H51 H175 H61 H110 H169 H2 H117 H234 H18 H271 H10, H61
R412, H295, NA, NA, 23, 0, H295 H233 H281 H71 H157 H293 H275 H202 H74 H110 H184 H28 H217 H261 H22, H295 H233 H281 H71 H157 H293 H275 H202 H74 H110 H184 H28 H217 H261 H22, false, NA, NA, NA, NA, NA
R413, H252, NA, NA, 1, 0, H252 H47 H17 H135 H219 H86 H215 H89 H222 H97 H75 H78 H125 H182 H260, H252 H47 H17 H135 H219 H86 H215 H89 H222 H97 H75 H78 H125 H182 H260, false, NA, NA, NA, NA, NA
R414, H164, NA, NA, 37, 0, H164 H78 H155 H219 H215 H200 H65 H31 H278 H205 H293 H217 H48 H273 H117, H164 H78 H155 H219 H215 H200 H65 H31 H278 H205 H293 H217 H48 H273 H117, false, NA, NA, NA, NA, NA
R415, NO_MATCH, R83, NO_MATCH, -1, 2147483647, H87 H180 H50 H45 H6 H248 H298 H274 H201 H101 H105 H39 H146 H273 H282, , true, false, -1, 2147483647, H125 H45 H111 H202 H298 H248 H50 H87 H260 H109 H180 H4 H42 H6, 
R416, H138, NA, NA, 4, 0, H138 H92 H243 H22 H177 H280 H294 H221 H96 H93 H148 H134 H228 H121 H18, H138 H92 H243 H22 H177 H280 H294 H221 H96 H93 H148 H134 H228 H121 H18, false, NA, NA, NA, NA, NA
R417, NO_MATCH, R60, NO_MATCH, -1, 2147483647, H247 H44 H2 H25 H107 H163 H23 H22 H228 H148 H230 H32 H248, , true, false, -1, 2147483647, H230 H247 H107 H22 H25 H44 H148 H176 H299 H8 H33 H182 H273 H66 H134, 
R418, H125, NA, NA, 40, 1, H37 H125 H159 H225 H285 H293 H180 H47 H229 H193 H57 H274 H205 H218 H60, H37 H125 H159 H225 H285 H293 H180 H47 H229 H193 H57 H274 H205 H218 H60, false, NA, NA, NA, NA, NA
R419, H116, NA, NA, 18, 0, H116 H175 H13 H218 H6 H177 H38 H164 H181 H216 H77 H24 H230 H193 H147, H116 H175 H13 H218 H6 H177 H38 H164 H181 H216 H77 H24 H230 H193 H147, false, NA, NA, NA, NA, NA
R420, H193, NA, NA, 44, 1, H269 H193 H118 H272 H112 H109 H47 H167 H65 H156 H228 H195 H122 H241 H190, H269 H193 H118 H272 H112 H109 H47 H167 H65 H156 H228 H195 H122 H241 H190, false, NA, NA, NA, NA, NA
R421, H254, NA, NA, 31, 2, H172 H181 H254 H56 H183 H150 H291 H213 H257 H264 H66 H190 H228 H152 H242, H172 H181 H254 H56 H183 H150 H291 H213 H257 H264 H66 H190 H228 H152 H242, false, NA, NA, NA, NA, NA
R422, H136, NA, NA, 43, 2, H166 H107 H136 H298 H115 H57 H154 H18 H299 H295 H70 H5 H22 H19 H158, H166 H107 H136 H298 H115 H57 H154 H18 H299 H295 H70 H5 H22 H19 H158, false, NA, NA, NA, NA, NA
R423, H114, NA, NA, 12, 3, H11 H23 H276 H114 H165 H291 H190 H66 H164 H290 H140 H177 H203 H43 H98, H11 H23 H276 H114 H165 H291 H190 H66 H164 H290 H140 H177 H203 H43 H98, false, NA, NA, NA, NA, NA
